time,threshold,blocking,state_0,state_1,state_2,state_3
16,4,random,-24,4,-75,95
17,4,random,-11,-17,-25,53
18,4,random,-2,-9,-21,32
19,4,random,-2,-11,-17,30
20,4,random,-1,-30,-8,39
21,4,random,0,-2,-1,3
22,4,random,0,0,0,0
2,2,no_block,-178,61,53,64
3,2,no_block,-758,-13,105,666
4,2,no_block,-804,-20,205,619
5,2,no_block,-1256,26,47,1183
6,2,no_block,-1168,-9,-68,1245
7,2,no_block,-573,-13,-222,808
8,2,no_block,-159,-28,-88,275
9,2,no_block,-70,-9,-27,106
10,2,no_block,-19,-2,-13,34
11,2,no_block,-6,0,-1,7
12,2,no_block,-1,0,0,1
13,2,no_block,-1,0,0,1
14,2,no_block,-2,0,0,2
15,2,no_block,-2,0,0,2
16,2,no_block,-2,0,0,2
17,2,no_block,0,0,0,0
2,2,mcich,-115,-2,115,2
3,2,mcich,-767,-4,767,4
4,2,mcich,-823,-1,823,1
5,2,mcich,-1230,0,1230,0
6,2,mcich,-1177,0,1177,0
7,2,mcich,-586,0,586,0
8,2,mcich,-187,0,187,0
9,2,mcich,-63,0,63,0
10,2,mcich,0,0,0,0
2,2,degree,-134,40,58,36
3,2,degree,-561,-13,245,329
4,2,degree,-363,-28,171,220
5,2,degree,-567,-5,432,140
6,2,degree,-967,-1,491,477
7,2,degree,-952,0,341,611
8,2,degree,-698,0,-249,947
9,2,degree,-304,0,-446,750
10,2,degree,-114,0,-554,668
11,2,degree,-48,0,-250,298
12,2,degree,-27,0,-66,93
13,2,degree,-12,0,-21,33
14,2,degree,-10,0,-14,24
15,2,degree,-4,0,-12,16
16,2,degree,-2,0,-15,17
17,2,degree,0,0,-5,5
18,2,degree,0,0,-1,1
19,2,degree,0,0,0,0
2,2,random,-176,59,55,62
3,2,random,-756,-10,112,654
4,2,random,-803,-14,227,590
5,2,random,-1250,37,107,1106
6,2,random,-1172,29,-34,1177
7,2,random,-575,0,-212,787
8,2,random,-159,-32,-94,285
9,2,random,-75,-6,-27,108
10,2,random,-19,0,-11,30
11,2,random,-6,3,0,3
12,2,random,-1,1,0,0
13,2,random,0,0,0,0
2,3,no_block,-33,17,14,2
3,3,no_block,-383,101,208,74
4,3,no_block,-386,-20,44,362
5,3,no_block,-549,3,71,475
6,3,no_block,-632,13,10,609
7,3,no_block,-488,-112,-3,603
8,3,no_block,-652,2,130,520
9,3,no_block,-398,-8,-178,584
10,3,no_block,-217,-2,-147,366
11,3,no_block,-129,1,-65,193
12,3,no_block,-108,0,-29,137
13,3,no_block,-67,-1,-25,93
14,3,no_block,-43,-1,-13,57
15,3,no_block,-6,0,-21,27
16,3,no_block,-5,0,0,5
17,3,no_block,-2,0,-3,5
18,3,no_block,-2,0,0,2
19,3,no_block,0,0,-2,2
20,3,no_block,0,0,0,0
2,3,mcich,0,0,0,0
3,3,mcich,0,0,0,0
2,3,degree,-12,6,6,0
3,3,degree,-73,29,33,11
4,3,degree,-233,13,119,101
5,3,degree,-214,-4,111,107
6,3,degree,-157,-14,70,101
7,3,degree,-231,-21,133,119
8,3,degree,-128,-15,102,41
9,3,degree,-125,0,57,68
10,3,degree,-269,0,249,20
11,3,degree,-509,-1,505,5
12,3,degree,-401,0,397,4
13,3,degree,-197,0,189,8
14,3,degree,-242,0,242,0
15,3,degree,-291,0,291,0
16,3,degree,-236,0,236,0
17,3,degree,-167,0,167,0
18,3,degree,-65,0,65,0
19,3,degree,-25,0,25,0
20,3,degree,-7,0,7,0
21,3,degree,-7,0,7,0
22,3,degree,-5,0,5,0
23,3,degree,-3,0,3,0
24,3,degree,-1,0,1,0
25,3,degree,-1,0,1,0
26,3,degree,0,0,0,0
2,3,random,-32,16,14,2
3,3,random,-376,98,207,71
4,3,random,-389,-12,52,349
5,3,random,-548,12,83,453
6,3,random,-626,22,19,585
7,3,random,-490,-100,19,571
8,3,random,-646,15,149,482
9,3,random,-404,2,-148,550
10,3,random,-212,5,-137,344
11,3,random,-137,9,-54,182
12,3,random,-108,2,14,92
13,3,random,-66,2,-13,77
14,3,random,-41,1,-9,49
15,3,random,-11,7,-27,31
16,3,random,-3,1,-15,17
17,3,random,-1,1,-5,5
18,3,random,0,0,-2,2
19,3,random,0,0,0,0
2,4,no_block,-2,2,0,0
3,4,no_block,-39,39,0,0
4,4,no_block,-144,144,0,0
5,4,no_block,-101,101,-1,1
6,4,no_block,-169,169,-1,1
7,4,no_block,-431,431,-5,5
8,4,no_block,-262,262,0,0
9,4,no_block,-442,442,-1,1
10,4,no_block,-224,224,0,0
11,4,no_block,-196,196,0,0
12,4,no_block,-230,230,0,0
13,4,no_block,-260,260,0,0
14,4,no_block,-327,327,-1,1
15,4,no_block,-197,197,0,0
16,4,no_block,-86,86,0,0
17,4,no_block,-55,55,0,0
18,4,no_block,-41,41,0,0
19,4,no_block,-19,19,0,0
20,4,no_block,-9,9,0,0
21,4,no_block,-1,1,0,0
22,4,no_block,0,0,0,0
2,4,mcich,0,0,0,0
3,4,mcich,0,0,0,0
2,4,degree,0,0,0,0
3,4,degree,0,0,0,0
2,4,random,-2,2,0,0
3,4,random,-37,37,0,0
4,4,random,-138,138,0,0
5,4,random,-100,100,-1,1
6,4,random,-165,165,-1,1
7,4,random,-409,409,-5,5
8,4,random,-233,233,0,0
9,4,random,-413,413,-1,1
10,4,random,-222,222,0,0
11,4,random,-186,186,0,0
12,4,random,-192,192,0,0
13,4,random,-259,259,0,0
14,4,random,-304,304,-1,1
15,4,random,-213,213,0,0
16,4,random,-80,80,0,0
17,4,random,-80,80,0,0
18,4,random,-52,52,0,0
19,4,random,-29,29,0,0
20,4,random,-25,25,0,0
21,4,random,-1,1,0,0
22,4,random,0,0,0,0
2,2,no_block,-203,8,133,62
3,2,no_block,-790,-7,259,538
4,2,no_block,-886,-1,149,738
5,2,no_block,-1223,34,-47,1236
6,2,no_block,-1085,-38,-129,1252
7,2,no_block,-530,-2,-226,758
8,2,no_block,-170,0,-91,261
9,2,no_block,-83,0,-34,117
10,2,no_block,-16,0,-20,36
11,2,no_block,-5,0,-3,8
12,2,no_block,-1,0,0,1
13,2,no_block,-1,0,0,1
14,2,no_block,-2,0,0,2
15,2,no_block,-2,0,0,2
16,2,no_block,-2,0,0,2
17,2,no_block,0,0,0,0
2,2,mcich,-193,-2,193,2
3,2,mcich,-794,-3,794,3
4,2,mcich,-887,0,887,0
5,2,mcich,-1189,0,1189,0
6,2,mcich,-1122,-1,1122,1
7,2,mcich,-532,0,532,0
8,2,mcich,-170,0,170,0
9,2,mcich,-69,0,69,0
10,2,mcich,0,0,0,0
2,2,degree,-167,5,143,19
3,2,degree,-579,-4,360,223
4,2,degree,-488,-3,185,306
5,2,degree,-695,11,435,249
6,2,degree,-964,50,358,556
7,2,degree,-959,-49,69,939
8,2,degree,-539,-16,-235,790
9,2,degree,-202,0,-491,693
10,2,degree,-90,0,-322,412
11,2,degree,-38,0,-180,218
12,2,degree,-21,0,-72,93
13,2,degree,-11,0,-51,62
14,2,degree,-9,0,-29,38
15,2,degree,-4,0,-29,33
16,2,degree,0,0,-10,10
17,2,degree,0,0,-5,5
18,2,degree,0,0,-2,2
19,2,degree,0,0,0,0
2,2,random,-200,7,131,62
3,2,random,-790,-1,264,527
4,2,random,-885,6,159,720
5,2,random,-1215,42,-24,1197
6,2,random,-1086,-20,-85,1191
7,2,random,-538,18,-200,720
8,2,random,-166,11,-90,245
9,2,random,-83,4,-27,106
10,2,random,-16,-1,-22,39
11,2,random,-6,-2,-4,12
12,2,random,-1,0,0,1
13,2,random,-1,0,0,1
14,2,random,-2,0,0,2
15,2,random,-2,0,0,2
16,2,random,-2,0,0,2
17,2,random,0,0,0,0
2,3,no_block,-61,6,33,22
3,3,no_block,-455,-1,111,345
4,3,no_block,-556,-5,155,406
5,3,no_block,-659,2,-1,658
6,3,no_block,-492,15,-188,665
7,3,no_block,-646,35,135,476
8,3,no_block,-508,-47,-38,593
9,3,no_block,-261,-11,-105,377
10,3,no_block,-158,0,-73,231
11,3,no_block,-128,0,-8,136
12,3,no_block,-85,0,-8,93
13,3,no_block,-53,0,-16,69
14,3,no_block,-24,0,0,24
15,3,no_block,-5,0,-4,9
16,3,no_block,-5,0,1,4
17,3,no_block,-2,0,-1,3
18,3,no_block,-2,0,0,2
19,3,no_block,0,0,-2,2
20,3,no_block,0,0,0,0
2,3,mcich,0,0,0,0
3,3,mcich,0,0,0,0
2,3,degree,-25,1,21,3
3,3,degree,-183,8,154,21
4,3,degree,-297,-13,169,141
5,3,degree,-225,0,23,202
6,3,degree,-186,-1,17,170
7,3,degree,-185,0,94,91
8,3,degree,-215,0,128,87
9,3,degree,-383,0,232,151
10,3,degree,-404,1,125,278
11,3,degree,-341,21,-52,372
12,3,degree,-355,-13,-15,383
13,3,degree,-341,-10,54,297
14,3,degree,-198,0,-23,221
15,3,degree,-109,0,-86,195
16,3,degree,-98,0,-37,135
17,3,degree,-38,0,-216,254
18,3,degree,-12,0,-260,272
19,3,degree,-7,0,-152,159
20,3,degree,-5,0,-45,50
21,3,degree,-3,0,-39,42
22,3,degree,-1,0,-20,21
23,3,degree,-1,0,-4,5
24,3,degree,0,0,-4,4
25,3,degree,0,0,0,0
2,3,random,-59,6,33,20
3,3,random,-451,1,141,309
4,3,random,-550,-2,214,338
5,3,random,-658,16,122,520
6,3,random,-478,29,-274,723
7,3,random,-595,58,86,451
8,3,random,-546,-41,64,523
9,3,random,-270,-4,-139,413
10,3,random,-161,12,-58,207
11,3,random,-132,5,36,91
12,3,random,-94,5,2,87
13,3,random,-54,-5,2,57
14,3,random,-18,-1,-4,23
15,3,random,-5,-2,3,4
16,3,random,-5,0,4,1
17,3,random,-2,0,1,1
18,3,random,-2,0,0,2
19,3,random,0,0,-2,2
20,3,random,0,0,-2,2
21,3,random,0,0,0,0
2,4,no_block,-20,1,13,6
3,4,no_block,-271,-3,125,149
4,4,no_block,-413,-2,248,167
5,4,no_block,-237,0,56,181
6,4,no_block,-500,-1,49,452
7,4,no_block,-334,0,-136,470
8,4,no_block,-204,0,-164,368
9,4,no_block,-185,0,-105,290
10,4,no_block,-242,7,0,235
11,4,no_block,-295,23,65,207
12,4,no_block,-240,-27,-40,307
13,4,no_block,-148,-3,-56,207
14,4,no_block,-72,-1,-19,92
15,4,no_block,-47,0,-15,62
16,4,no_block,-19,0,-19,38
17,4,no_block,-7,0,-7,14
18,4,no_block,-1,0,-4,5
19,4,no_block,0,0,0,0
2,4,mcich,0,0,0,0
3,4,mcich,0,0,0,0
2,4,degree,-4,0,4,0
3,4,degree,-34,-1,34,1
4,4,degree,-68,-1,68,1
5,4,degree,-112,0,112,0
6,4,degree,-134,-2,134,2
7,4,degree,-92,0,92,0
8,4,degree,-50,0,50,0
9,4,degree,-57,0,57,0
10,4,degree,-38,0,38,0
11,4,degree,-70,0,70,0
12,4,degree,-101,0,101,0
13,4,degree,-51,0,51,0
14,4,degree,-57,0,57,0
15,4,degree,-89,0,89,0
16,4,degree,-132,0,132,0
17,4,degree,-116,0,116,0
18,4,degree,-73,0,73,0
19,4,degree,-72,0,72,0
20,4,degree,-89,0,89,0
21,4,degree,-178,-1,178,1
22,4,degree,-145,0,145,0
23,4,degree,-88,0,88,0
24,4,degree,-43,0,43,0
25,4,degree,-47,0,47,0
26,4,degree,-31,0,31,0
27,4,degree,-12,0,12,0
28,4,degree,-8,0,8,0
29,4,degree,-4,0,4,0
30,4,degree,-8,0,8,0
31,4,degree,-1,0,1,0
32,4,degree,0,0,0,0
2,4,random,-20,1,13,6
3,4,random,-268,0,129,139
4,4,random,-410,3,250,157
5,4,random,-223,2,69,152
6,4,random,-485,12,86,387
7,4,random,-330,9,9,312
8,4,random,-205,11,-235,429
9,4,random,-187,23,-169,333
10,4,random,-222,50,-23,195
11,4,random,-236,47,4,185
12,4,random,-175,-45,-3,223
13,4,random,-176,10,-41,207
14,4,random,-155,-5,8,152
15,4,random,-70,-1,7,64
16,4,random,-45,3,-7,49
17,4,random,-18,2,-18,34
18,4,random,-8,1,-3,10
19,4,random,-1,0,-2,3
20,4,random,0,0,0,0
2,2,no_block,-225,103,52,70
3,2,no_block,-747,277,13,457
4,2,no_block,-1006,255,58,693
5,2,no_block,-1238,148,-65,1155
6,2,no_block,-1051,-192,-28,1271
7,2,no_block,-490,-343,-31,864
8,2,no_block,-149,-174,-4,327
9,2,no_block,-67,-48,-1,116
10,2,no_block,-14,-26,0,40
11,2,no_block,-5,-4,0,9
12,2,no_block,-1,-2,0,3
13,2,no_block,-2,1,0,1
14,2,no_block,-2,0,0,2
15,2,no_block,-2,0,0,2
16,2,no_block,0,-2,0,2
17,2,no_block,0,0,0,0
2,2,mcich,-225,103,52,70
3,2,mcich,-747,277,13,457
4,2,mcich,-1006,255,58,693
5,2,mcich,-1238,148,-65,1155
6,2,mcich,-1051,-192,-28,1271
7,2,mcich,-425,-408,18,815
8,2,mcich,-133,-190,133,190
9,2,mcich,-115,0,115,0
10,2,mcich,-40,0,40,0
11,2,mcich,-6,0,6,0
12,2,mcich,0,0,0,0
2,2,degree,-199,78,60,61
3,2,degree,-437,35,158,244
4,2,degree,-656,-63,293,426
5,2,degree,-941,24,477,440
6,2,degree,-1016,-31,436,611
7,2,degree,-904,-11,-57,972
8,2,degree,-448,-37,-475,960
9,2,degree,-176,-2,-339,517
10,2,degree,-70,0,-159,229
11,2,degree,-34,0,-71,105
12,2,degree,-19,0,-24,43
13,2,degree,-10,0,-16,26
14,2,degree,-9,0,-9,18
15,2,degree,-2,0,-4,6
16,2,degree,-2,0,-1,3
17,2,degree,0,0,0,0
2,2,random,-222,100,54,68
3,2,random,-718,248,23,447
4,2,random,-1009,259,70,680
5,2,random,-1237,147,-40,1130
6,2,random,-1057,-184,4,1237
7,2,random,-504,-327,-4,835
8,2,random,-157,-166,8,315
9,2,random,-68,-47,4,111
10,2,random,-15,-25,-3,43
11,2,random,-5,-4,-1,10
12,2,random,-1,-2,0,3
13,2,random,-2,1,0,1
14,2,random,-2,0,0,2
15,2,random,-2,0,0,2
16,2,random,0,-2,0,2
17,2,random,0,0,0,0
2,3,no_block,-88,62,14,12
3,3,no_block,-497,264,145,88
4,3,no_block,-366,97,-44,313
5,3,no_block,-468,-74,33,509
6,3,no_block,-662,-20,-85,767
7,3,no_block,-449,-105,-1,555
8,3,no_block,-538,28,-38,548
9,3,no_block,-457,-72,-9,538
10,3,no_block,-217,-86,-21,324
11,3,no_block,-139,-25,0,164
12,3,no_block,-99,-17,0,116
13,3,no_block,-65,-22,0,87
14,3,no_block,-41,-12,0,53
15,3,no_block,-5,-20,0,25
16,3,no_block,-5,0,0,5
17,3,no_block,-2,-3,0,5
18,3,no_block,-2,0,0,2
19,3,no_block,0,-2,0,2
20,3,no_block,0,0,0,0
2,3,mcich,0,0,0,0
3,3,mcich,0,0,0,0
2,3,degree,-73,50,13,10
3,3,degree,-268,81,122,65
4,3,degree,-180,-15,70,125
5,3,degree,-92,-73,33,132
6,3,degree,-158,-44,66,136
7,3,degree,-144,-4,31,117
8,3,degree,-264,5,177,82
9,3,degree,-369,-4,279,94
10,3,degree,-549,-3,389,163
11,3,degree,-476,0,217,259
12,3,degree,-410,0,53,357
13,3,degree,-294,0,-108,402
14,3,degree,-207,0,-76,283
15,3,degree,-126,0,-164,290
16,3,degree,-77,0,-157,234
17,3,degree,-44,0,-195,239
18,3,degree,-34,0,-167,201
19,3,degree,-27,0,-74,101
20,3,degree,-12,0,-81,93
21,3,degree,-6,0,-82,88
22,3,degree,-2,0,-55,57
23,3,degree,0,0,-27,27
24,3,degree,0,0,-14,14
25,3,degree,0,0,-6,6
26,3,degree,0,0,-5,5
27,3,degree,0,0,-3,3
28,3,degree,0,0,-1,1
29,3,degree,0,0,-1,1
30,3,degree,0,0,0,0
2,3,random,-86,61,13,12
3,3,random,-485,260,140,85
4,3,random,-367,96,-35,306
5,3,random,-472,-71,45,498
6,3,random,-652,-16,-70,738
7,3,random,-430,-106,14,522
8,3,random,-541,36,-26,531
9,3,random,-464,-65,1,528
10,3,random,-214,-91,-7,312
11,3,random,-162,-3,8,157
12,3,random,-98,20,2,76
13,3,random,-71,-19,3,87
14,3,random,-39,-25,0,64
15,3,random,-7,-34,0,41
16,3,random,-7,-4,2,9
17,3,random,-2,-4,0,6
18,3,random,-2,-2,0,4
19,3,random,0,-2,0,2
20,3,random,0,0,0,0
2,4,no_block,-26,22,4,0
3,4,no_block,-207,136,68,3
4,4,no_block,-427,296,123,8
5,4,no_block,-230,156,3,71
6,4,no_block,-237,118,-96,215
7,4,no_block,-472,359,-52,165
8,4,no_block,-276,5,-33,304
9,4,no_block,-222,-175,-18,415
10,4,no_block,-227,-110,-5,342
11,4,no_block,-238,-61,0,299
12,4,no_block,-304,36,0,268
13,4,no_block,-156,-105,0,261
14,4,no_block,-87,-192,0,279
15,4,no_block,-55,-209,0,264
16,4,no_block,-42,-110,0,152
17,4,no_block,-19,-66,0,85
18,4,no_block,-9,-42,0,51
19,4,no_block,-1,-36,0,37
20,4,no_block,0,-19,0,19
21,4,no_block,0,-9,0,9
22,4,no_block,0,-1,0,1
23,4,no_block,0,0,0,0
2,4,mcich,0,0,0,0
3,4,mcich,0,0,0,0
2,4,degree,-17,17,0,0
3,4,degree,-102,102,-2,2
4,4,degree,-106,106,0,0
5,4,degree,-50,50,0,0
6,4,degree,-9,9,0,0
7,4,degree,0,0,0,0
2,4,random,-26,22,4,0
3,4,random,-201,130,68,3
4,4,random,-412,284,120,8
5,4,random,-230,157,5,68
6,4,random,-179,73,-91,197
7,4,random,-468,360,-56,164
8,4,random,-289,9,-19,299
9,4,random,-208,-182,-6,396
10,4,random,-171,-162,4,329
11,4,random,-178,-105,7,276
12,4,random,-179,-86,9,256
13,4,random,-158,-83,12,229
14,4,random,-153,-124,8,269
15,4,random,-144,-84,9,219
16,4,random,-117,-30,11,136
17,4,random,-56,-22,6,72
18,4,random,-36,3,-4,37
19,4,random,-17,-6,-9,32
20,4,random,-8,-6,-2,16
21,4,random,-1,-6,0,7
22,4,random,0,-1,0,1
23,4,random,0,0,0,0
2,2,no_block,-168,73,0,95
3,2,no_block,-553,28,0,525
4,2,no_block,-935,205,1,729
5,2,no_block,-1144,-58,-2,1204
6,2,no_block,-1189,30,0,1159
7,2,no_block,-678,-129,0,807
8,2,no_block,-215,-80,0,295
9,2,no_block,-87,-54,0,141
10,2,no_block,-16,-19,0,35
11,2,no_block,-6,-5,0,11
12,2,no_block,-1,-1,0,2
13,2,no_block,-1,0,0,1
14,2,no_block,-2,0,0,2
15,2,no_block,-2,0,0,2
16,2,no_block,-2,0,0,2
17,2,no_block,0,0,0,0
2,2,mcich,-168,73,0,95
3,2,mcich,-553,28,0,525
4,2,mcich,-935,205,1,729
5,2,mcich,-1144,-58,-2,1204
6,2,mcich,-1189,30,0,1159
7,2,mcich,-678,-129,0,807
8,2,mcich,-194,-101,43,252
9,2,mcich,-55,-58,55,58
10,2,mcich,0,0,0,0
2,2,degree,-130,59,25,46
3,2,degree,-326,1,40,285
4,2,degree,-301,29,28,244
5,2,degree,-613,135,150,328
6,2,degree,-811,43,43,725
7,2,degree,-991,-73,188,876
8,2,degree,-810,-110,-27,947
9,2,degree,-422,-56,-198,676
10,2,degree,-185,-19,-82,286
11,2,degree,-76,-14,-33,123
12,2,degree,-49,-4,-8,61
13,2,degree,-25,-1,-4,30
14,2,degree,-13,0,-8,21
15,2,degree,-3,0,-2,5
16,2,degree,-2,0,-1,3
17,2,degree,-2,0,0,2
18,2,degree,0,0,0,0
2,2,random,-166,73,4,89
3,2,random,-553,35,11,507
4,2,random,-927,201,22,704
5,2,random,-1135,-46,26,1155
6,2,random,-1186,51,33,1102
7,2,random,-688,-107,26,769
8,2,random,-218,-72,-8,298
9,2,random,-84,-54,3,135
10,2,random,-24,-24,4,44
11,2,random,-9,-3,2,10
12,2,random,-1,0,0,1
13,2,random,-1,0,0,1
14,2,random,-2,0,0,2
15,2,random,-2,0,1,1
16,2,random,-2,0,2,0
17,2,random,0,0,0,0
2,3,no_block,-90,62,0,28
3,3,no_block,-419,45,0,374
4,3,no_block,-351,55,0,296
5,3,no_block,-756,184,-1,573
6,3,no_block,-606,-49,0,655
7,3,no_block,-554,80,0,474
8,3,no_block,-571,-37,0,608
9,3,no_block,-267,-191,0,458
10,3,no_block,-213,-56,0,269
11,3,no_block,-130,-15,0,145
12,3,no_block,-81,-17,0,98
13,3,no_block,-41,-33,0,74
14,3,no_block,-10,-29,0,39
15,3,no_block,-4,-5,0,9
16,3,no_block,-3,-1,0,4
17,3,no_block,-2,-1,0,3
18,3,no_block,-2,0,0,2
19,3,no_block,0,-2,0,2
20,3,no_block,0,0,0,0
2,3,mcich,0,0,0,0
3,3,mcich,0,0,0,0
2,3,degree,-48,32,11,5
3,3,degree,-241,36,64,141
4,3,degree,-226,-56,25,257
5,3,degree,-236,-19,126,129
6,3,degree,-263,-2,183,82
7,3,degree,-526,0,406,120
8,3,degree,-450,-1,253,198
9,3,degree,-473,0,226,247
10,3,degree,-411,0,28,383
11,3,degree,-389,0,29,360
12,3,degree,-268,0,-82,350
13,3,degree,-145,0,-27,172
14,3,degree,-94,0,-53,147
15,3,degree,-61,0,-210,271
16,3,degree,-37,0,-230,267
17,3,degree,-15,0,-146,161
18,3,degree,-10,0,-119,129
19,3,degree,-4,0,-81,85
20,3,degree,-1,0,-29,30
21,3,degree,-1,0,-22,23
22,3,degree,0,0,-10,10
23,3,degree,0,0,-4,4
24,3,degree,0,0,-1,1
25,3,degree,0,0,-1,1
26,3,degree,0,0,0,0
2,3,random,-88,60,1,27
3,3,random,-418,45,7,366
4,3,random,-346,50,5,291
5,3,random,-737,170,14,553
6,3,random,-574,-71,15,630
7,3,random,-545,75,17,453
8,3,random,-577,-25,12,590
9,3,random,-273,-175,10,438
10,3,random,-196,-65,14,247
11,3,random,-141,-1,41,101
12,3,random,-90,-11,41,60
13,3,random,-64,-12,40,36
14,3,random,-28,-12,17,23
15,3,random,-7,0,4,3
16,3,random,-4,0,2,2
17,3,random,-3,0,3,0
18,3,random,-2,0,2,0
19,3,random,-2,0,2,0
20,3,random,0,0,0,0
2,4,no_block,-54,49,0,5
3,4,no_block,-340,228,0,112
4,4,no_block,-243,-104,0,347
5,4,no_block,-260,41,0,219
6,4,no_block,-400,39,0,361
7,4,no_block,-347,17,-1,331
8,4,no_block,-281,40,0,241
9,4,no_block,-282,-132,0,414
10,4,no_block,-220,-11,0,231
11,4,no_block,-307,107,0,200
12,4,no_block,-250,-34,0,284
13,4,no_block,-115,-108,0,223
14,4,no_block,-57,-80,0,137
15,4,no_block,-46,-9,0,55
16,4,no_block,-21,-21,0,42
17,4,no_block,-11,-18,0,29
18,4,no_block,-1,-11,0,12
19,4,no_block,0,-3,0,3
20,4,no_block,0,0,0,0
2,4,mcich,0,0,0,0
3,4,mcich,0,0,0,0
2,4,degree,-15,13,1,1
3,4,degree,-85,49,19,17
4,4,degree,-189,70,23,96
5,4,degree,-137,59,-7,85
6,4,degree,-53,39,-10,24
7,4,degree,-33,30,0,3
8,4,degree,-64,45,19,0
9,4,degree,-97,27,70,0
10,4,degree,-112,19,93,0
11,4,degree,-93,33,59,1
12,4,degree,-33,22,11,0
13,4,degree,-20,19,0,1
14,4,degree,-17,16,0,1
15,4,degree,-37,37,-7,7
16,4,degree,-79,79,-52,52
17,4,degree,-130,130,-76,76
18,4,degree,-94,94,-61,61
19,4,degree,-41,41,-13,13
20,4,degree,-28,28,-1,1
21,4,degree,-47,47,0,0
22,4,degree,-61,61,-1,1
23,4,degree,-56,56,0,0
24,4,degree,-72,72,0,0
25,4,degree,-88,88,0,0
26,4,degree,-84,84,0,0
27,4,degree,-41,41,0,0
28,4,degree,-38,38,0,0
29,4,degree,-23,23,0,0
30,4,degree,-18,18,0,0
31,4,degree,-9,9,0,0
32,4,degree,-4,4,0,0
33,4,degree,-5,5,0,0
34,4,degree,-10,10,0,0
35,4,degree,-1,1,0,0
36,4,degree,0,0,0,0
2,4,random,-54,49,0,5
3,4,random,-338,227,2,109
4,4,random,-240,-102,3,339
5,4,random,-261,46,7,208
6,4,random,-396,45,4,347
7,4,random,-342,11,5,326
8,4,random,-284,49,11,224
9,4,random,-272,-131,8,395
10,4,random,-229,6,4,219
11,4,random,-304,110,5,189
12,4,random,-244,-16,9,251
13,4,random,-120,-79,6,193
14,4,random,-58,-111,8,161
15,4,random,-52,-7,2,57
16,4,random,-22,-17,4,35
17,4,random,-12,-20,2,30
18,4,random,-2,-11,1,12
19,4,random,-1,-4,1,4
20,4,random,0,0,0,0
2,2,no_block,-218,61,0,157
3,2,no_block,-559,315,28,216
4,2,no_block,-883,279,71,533
5,2,no_block,-1193,307,-75,961
6,2,no_block,-1195,-228,-18,1441
7,2,no_block,-659,-446,-8,1113
8,2,no_block,-182,-214,-2,398
9,2,no_block,-74,-48,0,122
10,2,no_block,-22,-25,0,47
11,2,no_block,-6,-4,0,10
12,2,no_block,-1,-4,0,5
13,2,no_block,-1,0,0,1
14,2,no_block,-2,0,0,2
15,2,no_block,-2,0,0,2
16,2,no_block,-2,0,0,2
17,2,no_block,0,0,0,0
2,2,mcich,-218,61,0,157
3,2,mcich,-559,315,28,216
4,2,mcich,-883,279,71,533
5,2,mcich,-1193,307,-75,961
6,2,mcich,-1195,-228,-18,1441
7,2,mcich,-598,-507,74,1031
8,2,mcich,-164,-232,164,232
9,2,mcich,-84,-2,84,2
10,2,mcich,0,0,0,0
2,2,degree,-179,32,13,134
3,2,degree,-304,120,21,163
4,2,degree,-307,136,91,80
5,2,degree,-527,84,174,269
6,2,degree,-679,58,67,554
7,2,degree,-955,278,-50,727
8,2,degree,-835,-212,0,1047
9,2,degree,-499,-319,-103,921
10,2,degree,-239,-147,-46,432
11,2,degree,-111,-28,-14,153
12,2,degree,-36,-6,-15,57
13,2,degree,-28,2,-10,36
14,2,degree,-17,-1,-12,30
15,2,degree,-16,3,-7,20
16,2,degree,-6,-4,-3,13
17,2,degree,-3,-2,-1,6
18,2,degree,0,-1,0,1
19,2,degree,0,0,0,0
2,2,random,-217,60,3,154
3,2,random,-553,314,32,207
4,2,random,-868,280,76,512
5,2,random,-1187,304,-56,939
6,2,random,-1186,-213,12,1387
7,2,random,-676,-425,21,1080
8,2,random,-198,-196,11,383
9,2,random,-75,-48,5,118
10,2,random,-24,-21,3,42
11,2,random,-6,-3,1,8
12,2,random,-2,-2,2,2
13,2,random,-1,0,1,0
14,2,random,-2,0,2,0
15,2,random,-2,0,2,0
16,2,random,-2,0,2,0
17,2,random,0,0,0,0
2,3,no_block,-119,38,2,79
3,3,no_block,-405,198,-5,212
4,3,no_block,-281,177,2,102
5,3,no_block,-682,332,0,350
6,3,no_block,-507,66,-1,442
7,3,no_block,-587,78,-2,511
8,3,no_block,-642,73,0,569
9,3,no_block,-371,-261,0,632
10,3,no_block,-190,-361,0,551
11,3,no_block,-129,-143,0,272
12,3,no_block,-91,-71,0,162
13,3,no_block,-52,-46,0,98
14,3,no_block,-30,-45,0,75
15,3,no_block,-5,-31,0,36
16,3,no_block,-5,-4,0,9
17,3,no_block,-2,-2,0,4
18,3,no_block,-2,-1,0,3
19,3,no_block,0,-2,0,2
20,3,no_block,0,-2,0,2
21,3,no_block,0,0,0,0
2,3,mcich,-80,-1,80,1
3,3,mcich,-205,-2,205,2
4,3,mcich,-104,0,104,0
5,3,mcich,-350,0,350,0
6,3,mcich,-438,-3,438,3
7,3,mcich,-509,0,509,0
8,3,mcich,-569,0,569,0
9,3,mcich,-632,0,632,0
10,3,mcich,-550,-1,550,1
11,3,mcich,-272,0,272,0
12,3,mcich,-162,0,162,0
13,3,mcich,-98,0,98,0
14,3,mcich,-75,0,75,0
15,3,mcich,-36,0,36,0
