network_name,seed_method,threshold,seed_size,budget_total,smart_methodno_block_0,no_block_1,no_block_2,no_block_3,mcich_0,mcich_1,mcich_2,mcich_3,random_0,random_1,random_2,random_3,degree_0,degree_1,degree_2,degree_3
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,2021.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,13683,1723,1559,16731,33627,6,57,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,2190.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,13729,1868,1616,16483,33640,6,44,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,2358.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,13769,1973,1701,16253,33649,6,35,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,2527.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,13809,2012,1883,15992,33652,6,32,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,2695.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,13862,2097,1981,15756,33665,6,19,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,2864.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,13901,2129,2146,15520,33665,6,19,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,3032.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,13954,2274,2224,15244,33666,6,18,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,3201.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,14032,2291,2334,15039,33666,6,18,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,3369.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,14080,2489,2439,14688,33666,6,18,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,3538.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,14123,2494,2599,14480,33666,6,18,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,3706.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,14161,2541,2693,14301,33666,6,18,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,3875.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,14187,2606,2838,14065,33666,6,18,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,4043.0,MCICH_ILP,13449,0,0,20247,33676,6,8,6,14234,2713,2907,13842,33666,6,18,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,16.0,MCICH_ILP,18638,0,0,15058,18656,0,15028,12,18638,13,9,15036,19964,0,65,13667
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,33.0,MCICH_ILP,18638,0,0,15058,33676,4,8,8,18638,16,22,15020,20578,0,26,13092
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,168.0,MCICH_ILP,18638,0,0,15058,33676,4,8,8,18640,140,86,14830,22675,0,9,11012
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,336.0,MCICH_ILP,18638,0,0,15058,33676,4,8,8,18642,242,226,14586,23975,0,9709,12
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,505.0,MCICH_ILP,18638,0,0,15058,33676,4,8,8,18641,294,369,14392,24885,0,8799,12
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,673.0,MCICH_ILP,18638,0,0,15058,33676,4,8,8,18650,392,471,14183,33676,4,8,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,842.0,MCICH_ILP,18638,0,0,15058,33676,4,8,8,18682,455,556,14003,33676,4,8,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,1010.0,MCICH_ILP,18638,0,0,15058,33676,4,8,8,18683,597,634,13782,33676,4,8,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,1179.0,MCICH_ILP,18638,0,0,15058,33676,4,8,8,18704,831,699,13462,33676,4,8,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,1347.0,MCICH_ILP,18638,0,0,15058,33676,4,8,8,18720,911,814,13251,33676,4,8,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,1516.0,MCICH_ILP,18638,0,0,15058,33676,4,8,8,18749,1088,914,12945,33676,4,8,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,1684.0,MCICH_ILP,18638,0,0,15058,33676,4,8,8,18772,1196,989,12739,33676,4,8,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,1853.0,MCICH_ILP,18638,0,0,15058,33676,4,8,8,18816,1338,1062,12480,33676,4,8,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,2021.0,MCICH_ILP,18638,0,0,15058,33676,4,8,8,18834,1379,1202,12281,33676,4,8,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,2190.0,MCICH_ILP,18638,0,0,15058,33676,4,8,8,18870,1489,1277,12060,33676,4,8,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,2358.0,MCICH_ILP,18638,0,0,15058,33676,4,8,8,18892,1530,1436,11838,33676,4,8,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,2527.0,MCICH_ILP,18638,0,0,15058,33676,4,8,8,18938,1573,1509,11676,33676,4,8,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,2695.0,MCICH_ILP,18638,0,0,15058,33676,4,8,8,18961,1622,1617,11496,33676,4,8,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,2864.0,MCICH_ILP,18638,0,0,15058,33676,4,8,8,19009,1663,1737,11287,33676,4,8,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,3032.0,MCICH_ILP,18638,0,0,15058,33676,4,8,8,19086,1814,1748,11048,33676,4,8,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,3201.0,MCICH_ILP,18638,0,0,15058,33676,4,8,8,19176,1903,1774,10843,33676,4,8,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,3369.0,MCICH_ILP,18638,0,0,15058,33676,4,8,8,19251,1924,1869,10652,33676,4,8,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,3538.0,MCICH_ILP,18638,0,0,15058,33676,4,8,8,19347,2182,1874,10293,33676,4,8,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,3706.0,MCICH_ILP,18638,0,0,15058,33676,4,8,8,19388,2193,1974,10141,33676,4,8,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,3875.0,MCICH_ILP,18638,0,0,15058,33676,4,8,8,19459,2279,1999,9959,33676,4,8,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,4043.0,MCICH_ILP,18638,0,0,15058,33676,4,8,8,19516,2401,2057,9722,33676,4,8,8
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,16.0,MCICH_ILP,22348,0,0,11348,33676,7,7,6,22348,4,10,11334,23233,0,42,10421
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,33.0,MCICH_ILP,22348,0,0,11348,33676,7,7,6,22348,14,19,11315,23714,0,18,9964
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,168.0,MCICH_ILP,22348,0,0,11348,33676,7,7,6,22349,86,85,11176,25550,0,5,8141
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,336.0,MCICH_ILP,22348,0,0,11348,33676,7,7,6,22354,281,167,10894,33676,7,7,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,505.0,MCICH_ILP,22348,0,0,11348,33676,7,7,6,22357,424,243,10672,33676,7,7,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,673.0,MCICH_ILP,22348,0,0,11348,33676,7,7,6,22383,419,421,10473,33676,7,7,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,842.0,MCICH_ILP,22348,0,0,11348,33676,7,7,6,22415,571,469,10241,33676,7,7,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,1010.0,MCICH_ILP,22348,0,0,11348,33676,7,7,6,22426,617,626,10027,33676,7,7,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,1179.0,MCICH_ILP,22348,0,0,11348,33676,7,7,6,22444,710,712,9830,33676,7,7,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,1347.0,MCICH_ILP,22348,0,0,11348,33676,7,7,6,22444,752,812,9688,33676,7,7,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,1516.0,MCICH_ILP,22348,0,0,11348,33676,7,7,6,22496,850,884,9466,33676,7,7,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,1684.0,MCICH_ILP,22348,0,0,11348,33676,7,7,6,22509,889,976,9322,33676,7,7,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,1853.0,MCICH_ILP,22348,0,0,11348,33676,7,7,6,22607,930,998,9161,33676,7,7,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,2021.0,MCICH_ILP,22348,0,0,11348,33676,7,7,6,22655,1051,1051,8939,33676,7,7,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,2190.0,MCICH_ILP,22348,0,0,11348,33676,7,7,6,22691,1079,1127,8799,33676,7,7,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,2358.0,MCICH_ILP,22348,0,0,11348,33676,7,7,6,22737,1128,1177,8654,33676,7,7,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,2527.0,MCICH_ILP,22348,0,0,11348,33676,7,7,6,22774,1214,1224,8484,33676,7,7,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,2695.0,MCICH_ILP,22348,0,0,11348,33676,7,7,6,22799,1249,1277,8371,33676,7,7,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,2864.0,MCICH_ILP,22348,0,0,11348,33676,7,7,6,22845,1213,1392,8246,33676,7,7,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,3032.0,MCICH_ILP,22348,0,0,11348,33676,7,7,6,22883,1292,1426,8095,33676,7,7,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,3201.0,MCICH_ILP,22348,0,0,11348,33676,7,7,6,22907,1341,1469,7979,33676,7,7,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,3369.0,MCICH_ILP,22348,0,0,11348,33676,7,7,6,22867,1371,1596,7862,33676,7,7,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,3538.0,MCICH_ILP,22348,0,0,11348,33676,7,7,6,22928,1384,1628,7756,33676,7,7,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,3706.0,MCICH_ILP,22348,0,0,11348,33676,7,7,6,22969,1362,1745,7620,33676,7,7,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,3875.0,MCICH_ILP,22348,0,0,11348,33676,7,7,6,23013,1430,1790,7463,33676,7,7,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,4043.0,MCICH_ILP,22348,0,0,11348,33676,7,7,6,23062,1491,1813,7330,33676,7,7,6
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,16.0,MCICH_ILP,13449,0,0,20247,13485,3,9,20199,13449,7,13,20227,14741,0,70,18885
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,33.0,MCICH_ILP,13449,0,0,20247,13494,20189,0,13,13449,19,21,20207,15473,0,51,18172
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,168.0,MCICH_ILP,13449,0,0,20247,33676,7,9,4,13450,147,172,19927,18087,0,71,15538
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,336.0,MCICH_ILP,13449,0,0,20247,33676,7,9,4,13455,457,315,19469,19832,13,6,13845
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,505.0,MCICH_ILP,13449,0,0,20247,33676,7,9,4,13462,558,589,19087,20908,12,4,12772
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,673.0,MCICH_ILP,13449,0,0,20247,33676,7,9,4,13480,758,754,18704,21719,14,11,11952
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,842.0,MCICH_ILP,13449,0,0,20247,33676,7,9,4,13520,850,868,18458,22624,12,3,11057
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,1010.0,MCICH_ILP,13449,0,0,20247,33676,7,9,4,13528,912,1091,18165,23336,12,2,10346
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,1179.0,MCICH_ILP,13449,0,0,20247,33676,7,9,4,13544,1145,1202,17805,24088,32,2,9574
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,1347.0,MCICH_ILP,13449,0,0,20247,33676,7,9,4,13578,1202,1438,17478,24916,32,9,8739
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,1516.0,MCICH_ILP,13449,0,0,20247,33676,7,9,4,13606,1331,1542,17217,25968,31,12,7685
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,1684.0,MCICH_ILP,13449,0,0,20247,33676,7,9,4,13623,1517,1652,16904,26753,37,29,6877
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,1853.0,MCICH_ILP,13449,0,0,20247,33676,7,9,4,13669,1651,1744,16632,27896,35,132,5633
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,2021.0,MCICH_ILP,13449,0,0,20247,33676,7,9,4,13716,1762,1877,16341,32579,182,75,860
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,2190.0,MCICH_ILP,13449,0,0,20247,33676,7,9,4,13747,1856,1999,16094,33670,8,14,4
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,2358.0,MCICH_ILP,13449,0,0,20247,33676,7,9,4,13777,1889,2167,15863,33675,8,9,4
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,2527.0,MCICH_ILP,13449,0,0,20247,33676,7,9,4,13836,1884,2364,15612,33675,8,9,4
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,2695.0,MCICH_ILP,13449,0,0,20247,33676,7,9,4,13888,1970,2446,15392,33675,8,9,4
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,2864.0,MCICH_ILP,13449,0,0,20247,33676,7,9,4,13884,2038,2599,15175,33675,8,9,4
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,3032.0,MCICH_ILP,13449,0,0,20247,33676,7,9,4,13977,2176,2628,14915,33675,8,9,4
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,3201.0,MCICH_ILP,13449,0,0,20247,33676,7,9,4,14068,2282,2716,14630,33675,8,9,4
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,3369.0,MCICH_ILP,13449,0,0,20247,33676,7,9,4,14153,2323,2801,14419,33675,8,9,4
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,3538.0,MCICH_ILP,13449,0,0,20247,33676,7,9,4,14208,2401,2906,14181,33675,8,9,4
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,3706.0,MCICH_ILP,13449,0,0,20247,33676,7,9,4,14259,2448,3058,13931,33675,8,9,4
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,3875.0,MCICH_ILP,13449,0,0,20247,33676,7,9,4,14309,2597,3141,13649,33675,8,9,4
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,2,20,4043.0,MCICH_ILP,13449,0,0,20247,33676,7,9,4,14366,2679,3214,13437,33675,8,9,4
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,16.0,MCICH_ILP,18638,0,0,15058,18658,15,0,15023,18638,8,7,15043,19964,0,65,13667
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,33.0,MCICH_ILP,18638,0,0,15058,33676,2,7,11,18638,42,40,14976,20578,0,26,13092
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,168.0,MCICH_ILP,18638,0,0,15058,33676,2,7,11,18645,191,265,14595,22675,0,9,11012
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,336.0,MCICH_ILP,18638,0,0,15058,33676,2,7,11,18657,215,450,14374,23958,0,5,9733
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,505.0,MCICH_ILP,18638,0,0,15058,33676,2,7,11,18654,348,571,14123,24887,0,3,8806
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,673.0,MCICH_ILP,18638,0,0,15058,33676,2,7,11,18654,448,671,13923,25910,0,4,7782
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,842.0,MCICH_ILP,18638,0,0,15058,33676,2,7,11,18672,573,777,13674,26732,0,6951,13
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,1010.0,MCICH_ILP,18638,0,0,15058,33676,2,7,11,18728,671,850,13447,33676,2,7,11
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,1179.0,MCICH_ILP,18638,0,0,15058,33676,2,7,11,18753,834,915,13194,33676,2,7,11
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,1347.0,MCICH_ILP,18638,0,0,15058,33676,2,7,11,18769,945,1028,12954,33676,2,7,11
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,1516.0,MCICH_ILP,18638,0,0,15058,33676,2,7,11,18788,1096,1140,12672,33676,2,7,11
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,1684.0,MCICH_ILP,18638,0,0,15058,33676,2,7,11,18809,1177,1252,12458,33676,2,7,11
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,1853.0,MCICH_ILP,18638,0,0,15058,33676,2,7,11,18844,1235,1372,12245,33676,2,7,11
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,2021.0,MCICH_ILP,18638,0,0,15058,33676,2,7,11,18873,1360,1428,12035,33676,2,7,11
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,2190.0,MCICH_ILP,18638,0,0,15058,33676,2,7,11,18907,1400,1543,11846,33676,2,7,11
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,2358.0,MCICH_ILP,18638,0,0,15058,33676,2,7,11,18950,1447,1618,11681,33676,2,7,11
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,2527.0,MCICH_ILP,18638,0,0,15058,33676,2,7,11,19015,1521,1663,11497,33676,2,7,11
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,2695.0,MCICH_ILP,18638,0,0,15058,33676,2,7,11,19164,1578,1665,11289,33676,2,7,11
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,2864.0,MCICH_ILP,18638,0,0,15058,33676,2,7,11,19196,1622,1757,11121,33676,2,7,11
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,3032.0,MCICH_ILP,18638,0,0,15058,33676,2,7,11,19230,1691,1875,10900,33676,2,7,11
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,3201.0,MCICH_ILP,18638,0,0,15058,33676,2,7,11,19304,1805,1913,10674,33676,2,7,11
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,3369.0,MCICH_ILP,18638,0,0,15058,33676,2,7,11,19335,1860,2016,10485,33676,2,7,11
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,3538.0,MCICH_ILP,18638,0,0,15058,33676,2,7,11,19451,2066,1993,10186,33676,2,7,11
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,3706.0,MCICH_ILP,18638,0,0,15058,33676,2,7,11,19521,2091,2057,10027,33676,2,7,11
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,3875.0,MCICH_ILP,18638,0,0,15058,33676,2,7,11,19571,2133,2113,9879,33676,2,7,11
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,3,20,4043.0,MCICH_ILP,18638,0,0,15058,33676,2,7,11,19626,2197,2180,9693,33676,2,7,11
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,16.0,MCICH_ILP,22348,11339,0,9,33676,11,5,4,22359,11328,0,9,23275,10412,0,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,33.0,MCICH_ILP,22348,11339,0,9,33676,11,5,4,22367,11320,0,9,23732,9955,0,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,168.0,MCICH_ILP,22348,11339,0,9,33676,11,5,4,22457,11230,0,9,25522,8165,0,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,336.0,MCICH_ILP,22348,11339,0,9,33676,11,5,4,22620,11067,0,9,26726,6961,0,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,505.0,MCICH_ILP,22348,11339,0,9,33676,11,5,4,22741,10946,0,9,27582,6105,0,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,673.0,MCICH_ILP,22348,11339,0,9,33676,11,5,4,22855,10832,0,9,28362,5325,0,9
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,842.0,MCICH_ILP,22348,11339,0,9,33676,11,5,4,22941,10746,0,9,33676,11,5,4
../complex_net_proposal/experiment_networks/enron.giant.clean.uel,random_k_core,4,20,1010.0,MCICH_ILP,22348,11339,0,9,33676,11,5,4,23084,10603,0,9,33676,11,5,4
